x_value,total_1,total_2
5381,6724,3850
5382,6718,3846
5383,6712,3846
5384,6709,3850
5385,6717,3850
5386,6724,3856
5387,6721,3853
5388,6723,3854
5389,6727,3857
5390,6733,3854
5391,6733,3852
5392,6733,3847
5393,6728,3853
5394,6723,3848
5395,6723,3847
5396,6728,3851
5397,6728,3857
5398,6736,3854
5399,6734,3850
5400,6733,3849
5401,6740,3850
5402,6734,3855
5403,6737,3857
5404,6731,3859
5405,6732,3859
5406,6738,3859
5407,6738,3854
5408,6744,3853
5409,6746,3855
5410,6745,3860
5411,6751,3858
5412,6749,3863
5413,6750,3860
5414,6745,3862
5415,6745,3868
5416,6742,3872
5417,6748,3873
5418,6748,3871
5419,6747,3872
5420,6752,3869
5421,6759,3869
5422,6759,3874
5423,6762,3878
5424,6767,3873
5425,6768,3877
5426,6767,3876
5427,6765,3881
5428,6769,3885
5429,6771,3890
5430,6775,3895
5431,6774,3898
5432,6770,3893
5433,6766,3893
5434,6770,3890
5435,6767,3895
5436,6762,3898
5437,6758,3895
5438,6759,3890
5439,6757,3885
5440,6760,3883
5441,6758,3888
5442,6758,3893
5443,6760,3895
5444,6765,3890
5445,6766,3893
5446,6771,3891
5447,6772,3887
5448,6778,3893
5449,6775,3899
5450,6778,3904
5451,6780,3903
5452,6777,3908
5453,6773,3911
5454,6778,3912
5455,6778,3912
5456,6786,3907
5457,6790,3906
5458,6788,3902
5459,6789,3906
5460,6797,3911
5461,6800,3907
5462,6800,3903
5463,6799,3901
5464,6800,3896
5465,6808,3893
5466,6803,3894
5467,6809,3895
5468,6817,3894
5469,6811,3893
5470,6819,3896
5471,6821,3900
5472,6823,3897
5473,6825,3898
5474,6821,3900
5475,6827,3899
5476,6827,3905
5477,6826,3903
5478,6820,3907
5479,6820,3908
5480,6825,3914
5481,6827,3912
5482,6832,3908
5483,6827,3904
5484,6828,3903
5485,6836,3905
5486,6844,3910
5487,6852,3905
5488,6849,3909
5489,6848,3914
5490,6855,3914
5491,6863,3915
5492,6868,3910
5493,6864,3915
5494,6863,3911
5495,6866,3910
5496,6860,3907
5497,6863,3910
5498,6862,3911
5499,6867,3917
5500,6864,3919
5501,6858,3922
5502,6859,3918
5503,6866,3914
5504,6868,3916
5505,6866,3918
5506,6873,3914
5507,6867,3920
5508,6869,3925
5509,6864,3921
5510,6863,3923
5511,6868,3927
5512,6876,3923
5513,6878,3920
5514,6880,3920
5515,6882,3925
5516,6890,3928
5517,6896,3931
5518,6901,3934
5519,6899,3929
5520,6901,3933
5521,6907,3934
5522,6913,3938
5523,6913,3938
5524,6921,3939
5525,6918,3937
5526,6913,3938
5527,6907,3941
5528,6908,3940
5529,6908,3942
5530,6907,3942
5531,6912,3943
5532,6914,3944
5533,6920,3948
5534,6926,3954
5535,6926,3955
5536,6927,3956
5537,6927,3958
5538,6928,3955
5539,6927,3952
5540,6926,3952
5541,6929,3957
5542,6929,3953
5543,6924,3959
5544,6920,3955
5545,6922,3959
5546,6918,3958
5547,6923,3962
5548,6931,3967
5549,6933,3967
5550,6941,3970
5551,6941,3970
5552,6940,3975
5553,6944,3975
5554,6940,3980
5555,6945,3978
5556,6939,3984
5557,6938,3987
5558,6940,3984
5559,6936,3979
5560,6936,3983
5561,6940,3986
5562,6947,3985
5563,6955,3987
5564,6958,3993
5565,6965,3996
5566,6961,3997
5567,6961,3998
5568,6963,3999
5569,6964,4002
5570,6967,4002
5571,6972,4007
5572,6966,4008
5573,6970,4005
5574,6967,4000
5575,6966,4003
5576,6972,4001
5577,6968,4002
5578,6965,4000
5579,6965,4004
5580,6970,4003
5581,6970,3998
5582,6973,4002
5583,6981,4004
5584,6982,4005
5585,6989,4011
5586,6989,4017
5587,6995,4015
5588,6991,4014
5589,6997,4014
5590,7002,4015
5591,7004,4017
5592,7000,4019
5593,7004,4015
5594,6999,4010
5595,7002,4005
5596,7001,4008
5597,7006,4012
5598,7014,4012
5599,7019,4017
5600,7022,4020
5601,7022,4023
5602,7025,4018
5603,7024,4020
5604,7021,4019
5605,7026,4020
5606,7026,4023
5607,7028,4023
5608,7035,4029
5609,7042,4030
5610,7049,4035
5611,7054,4031
5612,7059,4026
5613,7059,4029
5614,7055,4030
5615,7057,4036
5616,7065,4040
5617,7072,4037
5618,7076,4042
5619,7072,4039
5620,7073,4039
5621,7081,4043
5622,7086,4044
5623,7085,4039
5624,7091,4034
5625,7098,4033
5626,7102,4035
5627,7097,4040
5628,7096,4040
5629,7103,4038
5630,7104,4041
5631,7105,4039
5632,7108,4045
5633,7111,4044
5634,7112,4048
5635,7115,4044
5636,7113,4046
5637,7121,4046
5638,7120,4041
5639,7122,4046
5640,7129,4049
5641,7130,4050
5642,7129,4052
5643,7127,4047
5644,7127,4047
5645,7135,4052
5646,7138,4049
5647,7134,4048
5648,7138,4043
5649,7140,4044
5650,7142,4047
5651,7139,4047
5652,7135,4051
5653,7136,4057
5654,7143,4063
5655,7146,4064
5656,7141,4062
5657,7146,4068
5658,7150,4065
5659,7151,4060
5660,7158,4064
5661,7158,4062
5662,7154,4058
5663,7156,4054
5664,7162,4050
5665,7163,4053
5666,7162,4052
5667,7170,4056
5668,7177,4056
5669,7180,4054
5670,7179,4051
5671,7181,4050
5672,7175,4046
5673,7174,4051
5674,7175,4055
5675,7183,4060
5676,7182,4060
5677,7185,4057
5678,7193,4052
5679,7197,4052
5680,7202,4056
5681,7197,4059
5682,7202,4057
5683,7205,4056
5684,7209,4054
5685,7211,4054
5686,7218,4051
5687,7216,4054
5688,7219,4058
5689,7225,4062
5690,7226,4066
5691,7228,4069
5692,7229,4065
5693,7234,4070
5694,7231,4074
5695,7233,4076
5696,7237,4080
5697,7238,4077
5698,7232,4073
5699,7231,4074
5700,7239,4075
5701,7241,4081
5702,7237,4076
5703,7233,4073
5704,7233,4077
5705,7228,4081
5706,7236,4087
5707,7240,4085
5708,7244,4082
5709,7250,4078
5710,7254,4082
5711,7257,4083
5712,7257,4085
5713,7263,4086
5714,7258,4087
5715,7261,4093
5716,7269,4091
5717,7265,4095
5718,7265,4095
5719,7273,4095
5720,7279,4097
5721,7285,4096
5722,7282,4093
5723,7279,4099
5724,7277,4101
5725,7284,4099
5726,7285,4098
5727,7290,4093
5728,7286,4098
5729,7286,4099
5730,7286,4101
5731,7282,4107
5732,7280,4105
5733,7277,4100
5734,7271,4106
5735,7265,4112
5736,7271,4108
5737,7271,4114
5738,7274,4109
5739,7282,4114
5740,7278,4119
5741,7285,4118
5742,7283,4113
5743,7277,4111
5744,7282,4117
5745,7282,4117
5746,7288,4115
5747,7285,4115
5748,7281,4115
5749,7278,4116
5750,7280,4116
5751,7275,4115
5752,7280,4113
5753,7274,4117
5754,7280,4122
5755,7285,4125
5756,7279,4131
5757,7282,4131
5758,7281,4130
5759,7285,4132
5760,7292,4136
5761,7286,4139
5762,7284,4136
5763,7279,4135
5764,7279,4140
5765,7284,4143
5766,7292,4149
5767,7294,4148
5768,7300,4151
5769,7298,4148
5770,7294,4151
5771,7299,4146
5772,7298,4151
5773,7302,4151
5774,7304,4155
5775,7300,4150
5776,7295,4155
5777,7293,4158
5778,7291,4159
5779,7299,4161
5780,7295,4160
5781,7295,4164
5782,7302,4162
5783,7305,4158
5784,7310,4163
5785,7314,4161
5786,7311,4164
5787,7308,4163
5788,7314,4159
5789,7309,4161
5790,7307,4167
5791,7310,4167
5792,7314,4173
5793,7311,4178
5794,7317,4175
5795,7325,4170
5796,7330,4175
5797,7330,4170
5798,7336,4165
5799,7344,4171
5800,7343,4175
5801,7345,4171
5802,7341,4170
5803,7338,4167
5804,7346,4170
5805,7349,4167
5806,7348,4167
5807,7345,4172
5808,7352,4172
5809,7350,4168
5810,7349,4165
5811,7357,4160
5812,7360,4162
5813,7361,4157
5814,7368,4160
5815,7364,4155
5816,7365,4154
5817,7362,4156
5818,7369,4154
5819,7374,4151
5820,7382,4151
5821,7384,4154
5822,7389,4153
5823,7384,4153
5824,7390,4153
5825,7397,4157
5826,7392,4163
5827,7393,4167
5828,7396,4162
5829,7393,4167
5830,7397,4168
5831,7396,4164
5832,7394,4169
5833,7388,4168
5834,7392,4163
5835,7400,4166
5836,7398,4164
5837,7405,4165
5838,7413,4161
5839,7409,4161
5840,7404,4163
5841,7410,4162
5842,7404,4167
5843,7405,4162
5844,7407,4159
5845,7401,4155
5846,7396,4161
5847,7399,4164
5848,7398,4163
5849,7395,4160
5850,7400,4156
5851,7401,4152
5852,7401,4154
5853,7395,4154
5854,7395,4157
5855,7401,4155
5856,7405,4153
5857,7411,4158
5858,7406,4162
5859,7404,4161
5860,7412,4157
5861,7412,4154
5862,7411,4157
5863,7409,4163
5864,7405,4167
5865,7405,4164
5866,7405,4163
5867,7407,4163
5868,7411,4165
5869,7414,4160
5870,7415,4166
5871,7410,4163
5872,7408,4165
5873,7415,4161
5874,7420,4159
5875,7422,4157
5876,7420,4157
5877,7415,4160
5878,7411,4162
5879,7410,4165
5880,7415,4160
5881,7417,4164
5882,7424,4165
5883,7432,4171
5884,7429,4171
5885,7423,4167
5886,7428,4167
5887,7433,4166
5888,7434,4168
5889,7428,4172
5890,7434,4175
5891,7438,4180
5892,7438,4185
5893,7445,4190
5894,7440,4190
5895,7445,4189
5896,7439,4192
5897,7446,4194
5898,7453,4190
5899,7451,4196
5900,7447,4196
5901,7449,4201
5902,7447,4207
5903,7449,4204
5904,7450,4207
5905,7458,4206
5906,7465,4211
5907,7460,4206
5908,7461,4212
5909,7458,4212
5910,7454,4211
5911,7451,4216
5912,7450,4213
5913,7444,4217
5914,7438,4222
5915,7444,4227
5916,7443,4226
5917,7447,4231
5918,7447,4226
5919,7453,4230
5920,7450,4227
5921,7448,4224
5922,7445,4226
5923,7448,4225
5924,7442,4222
5925,7446,4228
5926,7441,4224
5927,7435,4230
5928,7429,4231
5929,7435,4230
5930,7438,4233
5931,7443,4234
5932,7451,4237
5933,7453,4240
5934,7459,4239
5935,7459,4235
5936,7467,4231
5937,7464,4228
5938,7469,4226
5939,7465,4221
5940,7472,4225
5941,7479,4226
5942,7486,4230
5943,7483,4236
5944,7486,4235
5945,7486,4236
5946,7481,4239
5947,7481,4240
5948,7488,4245
5949,7489,4251
5950,7497,4255
5951,7493,4251
5952,7487,4250
5953,7491,4249
5954,7497,4251
5955,7502,4249
5956,7502,4251
5957,7509,4255
5958,7514,4257
5959,7515,4253
5960,7513,4249
5961,7518,4250
5962,7514,4246
5963,7516,4241
5964,7520,4237
5965,7519,4240
5966,7524,4243
5967,7527,4245
5968,7534,4242
5969,7532,4239
5970,7529,4244
5971,7537,4246
5972,7537,4247
5973,7545,4252
5974,7548,4247
5975,7546,4245
5976,7551,4247
5977,7548,4248
5978,7548,4250
5979,7554,4250
5980,7549,4252
5981,7548,4254
5982,7543,4257
5983,7545,4258
5984,7546,4254
5985,7549,4259
5986,7551,4259
5987,7550,4263
5988,7545,4260
5989,7549,4263
5990,7556,4265
5991,7556,4265
5992,7562,4260
5993,7561,4264
5994,7564,4263
5995,7561,4267
5996,7556,4270
5997,7556,4271
5998,7558,4274
5999,7558,4269
6000,7562,4266
6001,7556,4268
6002,7552,4265
6003,7560,4265
6004,7566,4263
6005,7560,4263
6006,7563,4265
6007,7557,4266
6008,7553,4262
6009,7561,4266
6010,7563,4268
6011,7557,4269
6012,7556,4273
6013,7553,4276
6014,7549,4281
6015,7544,4282
6016,7549,4288
6017,7552,4292
6018,7550,4289
6019,7556,4290
6020,7557,4291
6021,7560,4296
6022,7566,4301
6023,7568,4297
6024,7576,4297
6025,7580,4303
6026,7577,4307
6027,7580,4308
6028,7584,4307
6029,7582,4302
6030,7576,4298
6031,7579,4303
6032,7584,4299
6033,7591,4304
6034,7598,4309
6035,7592,4310
6036,7591,4306
6037,7598,4309
6038,7597,4312
6039,7600,4317
6040,7594,4323
6041,7600,4321
6042,7600,4319
6043,7599,4323
6044,7602,4321
6045,7605,4320
6046,7603,4319
6047,7611,4318
6048,7607,4314
6049,7602,4319
6050,7597,4321
6051,7602,4318
6052,7606,4317
6053,7607,4321
6054,7602,4324
6055,7610,4319
6056,7613,4323
6057,7612,4320
6058,7607,4316
6059,7609,4321
6060,7610,4322
6061,7612,4327
6062,7613,4329
6063,7617,4329
6064,7621,4330
6065,7623,4328
6066,7617,4334
6067,7617,4334
6068,7623,4338
6069,7618,4343
6070,7622,4346
6071,7624,4346
6072,7625,4343
6073,7628,4344
6074,7624,4349
6075,7631,4353
6076,7637,4357
6077,7643,4355
6078,7645,4356
6079,7640,4359
6080,7647,4365
6081,7654,4362
6082,7660,4357
6083,7657,4363
6084,7655,4363
6085,7652,4368
6086,7653,4365
6087,7651,4361
6088,7653,4362
6089,7658,4362
6090,7655,4367
6091,7651,4371
6092,7648,4368
6093,7653,4364
6094,7657,4370
6095,7662,4376
6096,7663,4382
6097,7666,4378
6098,7662,4375
6099,7667,4378
6100,7675,4374
6101,7672,4378
6102,7678,4376
6103,7684,4372
6104,7688,4370
6105,7694,4371
6106,7696,4371
6107,7701,4377
6108,7703,4373
6109,7704,4368
6110,7712,4372
6111,7708,4374
6112,7707,4374
6113,7710,4372
6114,7718,4368
6115,7723,4365
6116,7721,4371
6117,7721,4369
6118,7719,4366
6119,7716,4367
6120,7717,4364
6121,7714,4363
6122,7716,4362
6123,7716,4368
6124,7713,4364
6125,7718,4359
6126,7724,4356
6127,7722,4353
6128,7719,4348
6129,7716,4351
6130,7724,4350
6131,7721,4351
6132,7727,4347
6133,7732,4344
6134,7740,4339
6135,7738,4344
6136,7735,4339
6137,7730,4344
6138,7735,4341
6139,7739,4346
6140,7747,4346
6141,7751,4350
6142,7745,4352
6143,7752,4353
6144,7749,4349
6145,7757,4354
6146,7763,4351
6147,7766,4346
6148,7763,4346
6149,7757,4348
6150,7760,4344
6151,7766,4344
6152,7772,4345
6153,7767,4351
6154,7765,4357
6155,7760,4356
6156,7764,4362
6157,7763,4363
6158,7765,4368
6159,7768,4363
6160,7764,4369
6161,7765,4375
6162,7760,4380
6163,7756,4383
6164,7761,4382
6165,7755,4379
6166,7753,4378
6167,7750,4375
6168,7751,4378
6169,7757,4373
6170,7752,4375
6171,7755,4378
6172,7752,4378
6173,7750,4374
6174,7744,4377
6175,7746,4380
6176,7750,4381
6177,7754,4386
6178,7757,4385
6179,7756,4380
6180,7760,4383
6181,7759,4387
6182,7755,4384
6183,7760,4381
6184,7757,4377
6185,7761,4379
6186,7769,4376
6187,7764,4374
6188,7771,4373
6189,7767,4375
6190,7769,4376
6191,7776,4372
6192,7784,4368
6193,7789,4365
6194,7792,4364
6195,7789,4361
6196,7784,4358
6197,7785,4356
6198,7779,4353
6199,7774,4355
6200,7771,4356
6201,7765,4357
6202,7764,4357
6203,7766,4360
6204,7769,4357
6205,7771,4352
6206,7772,4347
6207,7770,4347
6208,7771,4352
6209,7775,4351
6210,7772,4357
6211,7776,4356
6212,7771,4359
6213,7772,4363
6214,7770,4366
6215,7775,4367
6216,7783,4363
6217,7790,4367
6218,7789,4373
6219,7783,4370
6220,7786,4367
6221,7791,4362
6222,7790,4359
6223,7786,4359
6224,7781,4361
6225,7778,4358
6226,7779,4358
6227,7776,4360
6228,7781,4365
6229,7788,4370
6230,7793,4366
6231,7790,4369
6232,7791,4366
6233,7797,4362
6234,7801,4365
6235,7806,4363
6236,7805,4369
6237,7801,4366
6238,7798,4361
6239,7794,4366
6240,7790,4367
6241,7790,4363
6242,7797,4360
6243,7793,4360
6244,7787,4360
6245,7788,4357
6246,7782,4352
6247,7790,4354
6248,7785,4349
6249,7793,4347
6250,7796,4343
6251,7793,4340
6252,7794,4343
6253,7792,4342
6254,7789,4347
6255,7794,4349
6256,7789,4352
6257,7797,4355
6258,7798,4359
6259,7799,4357
6260,7804,4354
6261,7799,4351
6262,7800,4346
6263,7798,4342
6264,7800,4339
6265,7799,4338
6266,7793,4335
6267,7793,4336
6268,7800,4339
6269,7797,4334
6270,7791,4339
6271,7791,4342
6272,7791,4341
6273,7792,4341
6274,7786,4345
6275,7788,4343
6276,7789,4349
6277,7789,4344
6278,7787,4340
6279,7787,4344
6280,7783,4349
6281,7777,4346
6282,7774,4346
6283,7776,4347
6284,7777,4352
6285,7785,4355
6286,7787,4361
6287,7786,4357
6288,7784,4356
6289,7782,4361
6290,7785,4365
6291,7793,4363
6292,7801,4365
6293,7800,4371
6294,7801,4371
6295,7795,4376
6296,7789,4380
6297,7790,4386
6298,7797,4382
6299,7794,4385
6300,7793,4387
6301,7793,4384
6302,7790,4381
6303,7794,4377
6304,7800,4373
6305,7807,4376
6306,7801,4381
6307,7806,4384
6308,7800,4386
6309,7795,4392
6310,7792,4391
6311,7793,4395
6312,7801,4394
6313,7797,4400
6314,7793,4401
6315,7791,4397
6316,7796,4399
6317,7793,4395
6318,7793,4397
6319,7800,4397
6320,7803,4402
6321,7803,4408
6322,7811,4410
6323,7814,4405
6324,7808,4408
6325,7812,4409
6326,7810,4409
6327,7810,4411
6328,7811,4407
6329,7806,4404
6330,7800,4408
6331,7805,4403
6332,7802,4407
6333,7800,4409
6334,7800,4412
6335,7801,4409
6336,7802,4405
6337,7799,4404
6338,7801,4399
6339,7797,4404
6340,7793,4409
6341,7793,4409
6342,7788,4408
6343,7788,4412
6344,7792,4407
6345,7795,4413
6346,7802,4410
6347,7803,4413
6348,7810,4409
6349,7810,4414
6350,7816,4419
6351,7824,4415
6352,7830,4420
6353,7825,4418
6354,7820,4421
6355,7824,4419
6356,7831,4425
6357,7831,4427
6358,7827,4426
6359,7825,4430
6360,7830,4428
6361,7836,4423
6362,7838,4421
6363,7844,4427
6364,7849,4429
6365,7844,4432
6366,7850,4427
6367,7853,4422
6368,7850,4417
6369,7844,4412
6370,7847,4416
6371,7851,4415
6372,7845,4417
6373,7845,4422
6374,7847,4417
6375,7846,4421
6376,7852,4420
6377,7860,4422
6378,7868,4420
6379,7870,4424
6380,7865,4423
6381,7871,4419
6382,7872,4422
6383,7871,4427
6384,7865,4424
6385,7864,4425
6386,7864,4431
6387,7872,4436
6388,7869,4437
6389,7877,4440
6390,7875,4446
6391,7873,4441
6392,7871,4442
6393,7875,4443
6394,7881,4439
6395,7887,4438
6396,7886,4437
6397,7887,4443
6398,7884,4446
6399,7882,4448
6400,7880,4447
6401,7878,4452
6402,7880,4450
6403,7875,4451
6404,7882,4448
6405,7886,4454
6406,7888,4455
6407,7892,4455
6408,7892,4450
6409,7899,4454
6410,7899,4453
6411,7901,4454
6412,7904,4450
6413,7904,4455
6414,7908,4454
6415,7915,4454
6416,7922,4458
6417,7916,4458
6418,7910,4457
6419,7911,4454
6420,7915,4456
6421,7917,4456
6422,7921,4454
6423,7915,4450
6424,7913,4452
6425,7908,4457
6426,7914,4453
6427,7913,4456
6428,7914,4460
6429,7909,4458
6430,7906,4459
6431,7912,4456
6432,7918,4458
6433,7919,4453
6434,7922,4459
6435,7927,4460
6436,7931,4456
6437,7939,4453
6438,7947,4451
6439,7946,4446
6440,7948,4445
6441,7956,4451
6442,7952,4449
6443,7959,4444
6444,7956,4439
6445,7964,4440
6446,7970,4441
6447,7970,4441
6448,7971,4447
6449,7973,4448
6450,7977,4443
6451,7982,4446
6452,7979,4446
6453,7977,4442
6454,7979,4440
6455,7982,4435
6456,7988,4430
6457,7995,4429
6458,7997,4427
6459,7994,4422
6460,7993,4421
6461,7993,4426
6462,7989,4424
6463,7988,4428
6464,7983,4426
6465,7979,4431
6466,7973,4431
6467,7970,4430
6468,7968,4432
6469,7963,4427
6470,7962,4432
6471,7969,4434
6472,7964,4432
6473,7960,4429
6474,7967,4427
6475,7966,4427
6476,7970,4428
6477,7977,4428
6478,7976,4424
6479,7982,4425
6480,7980,4422
6481,7981,4419
6482,7985,4422
6483,7986,4418
6484,7983,4421
6485,7979,4422
6486,7976,4425
6487,7982,4428
6488,7990,4434
6489,7997,4436
6490,8003,4442
6491,8008,4438
6492,8015,4441
6493,8020,4439
6494,8019,4435
6495,8025,4439
6496,8031,4435
6497,8028,4441
6498,8023,4446
6499,8029,4445
6500,8035,4441
6501,8035,4437
6502,8030,4432
6503,8027,4435
6504,8035,4437
6505,8036,4441
6506,8030,4446
6507,8033,4446
6508,8040,4446
6509,8037,4448
6510,8033,4443
6511,8034,4449
6512,8039,4447
6513,8034,4446
6514,8035,4449
6515,8038,4455
6516,8040,4457
6517,8041,4454
6518,8037,4452
6519,8041,4450
6520,8039,4445
6521,8047,4442
6522,8053,4447
6523,8056,4449
6524,8050,4447
6525,8047,4445
6526,8046,4451
6527,8051,4453
6528,8045,4459
6529,8050,4463
6530,8054,4459
6531,8048,4464
6532,8044,4462
6533,8049,4457
6534,8056,4461
6535,8062,4467
6536,8066,4469
6537,8061,4464
6538,8059,4465
6539,8057,4467
6540,8056,4467
6541,8052,4464
6542,8057,4465
6543,8059,4464
6544,8062,4462
6545,8060,4464
6546,8054,4464
6547,8054,4460
6548,8049,4465
6549,8051,4469
6550,8058,4470
6551,8057,4465
6552,8065,4462
6553,8071,4465
6554,8074,4465
6555,8080,4460
6556,8088,4455
6557,8095,4459
6558,8094,4458
6559,8102,4459
6560,8102,4462
6561,8106,4467
6562,8102,4471
6563,8100,4476
6564,8099,4473
6565,8093,4472
6566,8091,4476
6567,8098,4480
6568,8103,4486
6569,8101,4490
6570,8104,4485
6571,8103,4484
6572,8107,4482
6573,8102,4486
6574,8101,4487
6575,8099,4488
6576,8103,4488
6577,8105,4484
6578,8102,4486
6579,8107,4485
6580,8106,4489
6581,8106,4493
6582,8102,4494
6583,8107,4489
6584,8105,4486
6585,8106,4489
6586,8109,4486
6587,8113,4481
6588,8121,4478
6589,8125,4483
6590,8132,4489
6591,8127,4487
6592,8135,4490
6593,8140,4486
6594,8146,4486
6595,8147,4484
6596,8151,4483
6597,8153,4486
6598,8159,4492
6599,8158,4498
6600,8155,4494
6601,8152,4496
6602,8150,4491
6603,8158,4491
6604,8163,4486
6605,8160,4492
6606,8162,4496
6607,8168,4491
6608,8174,4490
6609,8179,4487
6610,8183,4485
6611,8188,4485
6612,8188,4491
6613,8193,4486
6614,8190,4481
6615,8195,4485
6616,8201,4482
6617,8197,4480
6618,8195,4480
6619,8196,4477
6620,8199,4481
6621,8203,4486
6622,8202,4491
6623,8208,4489
6624,8212,4491
6625,8211,4497
6626,8215,4497
6627,8216,4497
6628,8223,4496
6629,8231,4494
6630,8232,4499
6631,8239,4496
6632,8242,4492
6633,8244,4492
6634,8248,4492
6635,8242,4493
6636,8239,4493
6637,8241,4497
6638,8245,4499
6639,8244,4500
